id,sic_id,club_id,entity_name,level,category,region,province,city,address,cap,primary_email,email_type,primary_phone,phone_secondary,website,servitore_insegnante,coordination_entity,families_count,meeting_day,meeting_time,outreach_status,outreach_step,last_contact_at,unsubscribe_token,unsubscribed_at,notes,created_at,updated_at
877,SIC-RTJEQX3Q-JA2HAKVC-7,,"èCèlèuèbè è7è6è7è è""èAèrècèaèlèlèaè""è",LOCAL_CLUB,CAT,Veneto,VR,èAèrècèeèlèlèaè,"èVèièaèlèeè èAèrècèeèlèlèaè,è ènè.è2è3è",è3è5è1è3è2è,èaècèaètèeècèoèlèoègèièaèsèoècèièaèlèeèpèdè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è4è8è è3è3è0è4è8è2è0è,,,,èAèCèAèTè èEèCèOèLèOèGèIèAè èSèOèCèIèAèLèEè èOèDèVè,11,,,UNCONTACTED,0,,608d0a35a3fd1b082f92b0686a82b335,,,2026-09-21 11:10:00,2026-09-21 11:10:00
878,SIC-9VZNS4P8-SXYR6MTP-Y,,"èCèlèuèbè è7è6è8è è""èGèuèièzèzèaè""è",LOCAL_CLUB,CAT,Veneto,VR,èPèaèdèoèvèaè,"èVèièaè èSècèuèoèlèeè,è ènè.è6è",è3è5è1è2è5è,èaècèaètèeècèoèlèoègèièaèsèoècèièaèlèeèpèdè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è4è8è è3è3è0è4è8è2è0è,,,,èAèCèAèTè èEèCèOèLèOèGèIèAè èSèOèCèIèAèLèEè èOèDèVè,11,,,UNCONTACTED,0,,adccea5ede14ac6c530f1d8ae502942b,,,2026-09-21 11:10:00,2026-09-21 11:10:00
879,SIC-M2Y4DCPV-TZ838JB0-1,,"èCèlèuèbè è7è6è9è è""èGèuèièzèzèaè""è",LOCAL_CLUB,CAT,Veneto,VR,èPèaèdèoèvèaè,"èVèièaè èSècèuèoèlèeè,è ènè.è7è",è3è5è1è2è5è,èaècèaètèeècèoèlèoègèièaèsèoècèièaèlèeèpèdè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è4è8è è3è3è0è4è8è2è0è,,,,èAèCèAèTè èEèCèOèLèOèGèIèAè èSèOèCèIèAèLèEè èOèDèVè,11,,,UNCONTACTED,0,,d15f4651e19f68bb42cbe8da1810f196,,,2026-09-21 11:10:00,2026-09-21 11:10:00
880,SIC-J9W6FMW6-TAEHNACV-B,,"èCèlèuèbè è7è7è è""èUènèiètèiè""è",LOCAL_CLUB,CAT,Veneto,VR,èAèrèzèiègènèaènèoè,"èVèièaè èGè.è èBèoènèaèzèzèiè,è ènè.è è2è8è",è3è6è0è7è1è,èaècèaètèvèaèlècèhèièaèmèpèoè@èaèrècèaètèvèeènèeètèoè.èiètè,COORDINATION_INHERITED,è3è3è5è è7è0è0è1è4è2è0è,,,,èAèCèAèTè èVèAèLèCèHèIèAèMèPèOè èOèDèVè,11,,,UNCONTACTED,0,,1aae1615595fbb3397654816cfa1d10a,,,2026-09-21 11:10:00,2026-09-21 11:10:00
881,SIC-M60773FJ-X4RZJSSJ-3,,èCèlèuèbè è7è8è,LOCAL_CLUB,CAT,Veneto,VR,èCèoènèeègèlèièaènèoè,"èVèièaè èCèeèsèaèrèeè èBèaètètèièsètèiè,è ènè.è è2è",è3è1è0è1è5è,èiènèfèoè@èaècèaètèsèiènèièsètèrèaèpèièaèvèeè.èiètè,COORDINATION_INHERITED,è3è4è0è è5è7è2è8è3è9è4è,,,,èAèCèAèTè èSèIèNèIèSèTèRèAè èPèIèAèVèEè èOèDèVè,11,,,UNCONTACTED,0,,c9e95ccddf8474fcb67a5d00170e4a53,,,2026-09-21 11:10:00,2026-09-21 11:10:00
882,SIC-5YNEDMQX-J619KHNF-A,,èCèlèuèbè è8è1è,LOCAL_CLUB,CAT,Veneto,VR,èPèaèeèsèeè,èPèièaèzèzèaè èSèaènè èLèoèrèeènèzèoè,è3è1è0è3è8è,èaècèaètètèrèeèvèièsèoè@èlèièbèeèrèoè.èiètè,COORDINATION_INHERITED,è3è3è6è è8è7è1è6è1è0è0è,,,,èAèCèAèTè èTèRèEèVèIèSèOè èOèDèVè,11,,,UNCONTACTED,0,,3b8654762eba819c41d9b06f265a247b,,,2026-09-21 11:10:00,2026-09-21 11:10:00
883,SIC-9M2N2WJZ-3X66AB47-T,,"èCèlèuèbè è8è2è è""èAègèoèrèdèoè""è",LOCAL_CLUB,CAT,Veneto,VR,èAègèoèrèdèoè,,è3è2è0è2è1è,èaècèaètèaègèoèrèdèiènèaè@èlèièbèeèrèoè.èiètè,COORDINATION_INHERITED,è3è3è3è è8è2è1è1è5è9è5è,,,,èAèCèAèTè èAèGèOèRèDèIèNèAè èOèDèVè,11,,,UNCONTACTED,0,,016e54e68288de2a53eb3e0e510688e3,,,2026-09-21 11:10:00,2026-09-21 11:10:00
884,SIC-4MY6G8MA-QQC12251-1,,èCèlèuèbè è8è4è,LOCAL_CLUB,CAT,Veneto,VR,èMèuèsèièlèeè èdèiè èPèièaèvèeè,"èVèièaè èMèièlèaènèoè,è ènè.è è3è8è",è3è0è0è2è4è,èaècèaètèbèaèsèsèoèpèièaèvèeè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è0è4è2è1è è4è8è9è9è6è3è è/è è3è5è3è è4è7è9è2è4è8è2è,,,,èAèCèAèTè èBèAèSèSèOè èPèIèAèVèEè èOèDèVè,11,,,UNCONTACTED,0,,9c5c30cb70bd84201d414c663f91a31b,,,2026-09-21 11:10:00,2026-09-21 11:10:00
885,SIC-NQNVR97T-0DF5R3QT-T,,èCèlèuèbè è8è7è,LOCAL_CLUB,CAT,Veneto,VR,èCèaèrèbèoènèeèrèaè,èPèièaèzèzèaè èFèaèbèrèièsè,è3è1è0è3è0è,èlèaèuèrèaè.èbèoèrètèoèlèuèzèzèiè@èhèoètèmèaèièlè.èiètè,COORDINATION_INHERITED,è3è3è1è è8è0è9è7è0è0è7è,,,,èAèCèAèTè èLèAè èSèPèEèRèAèNèZèAè èOèDèVè,11,,,UNCONTACTED,0,,55970bcf6a668d8e451a9d301d0d8df8,,,2026-09-21 11:10:00,2026-09-21 11:10:00
886,SIC-P0A7YCXD-GRQ7FQTB-N,,"èCèlèuèbè è9è è""èBèeèlèlèuènèoè ècèiètètèàè""è",LOCAL_CLUB,CAT,Veneto,VR,èBèeèlèlèuènèoè,"èvèièaè èRèuègèoè,è ènè.è è2è1è",è3è2è1è0è0è,èaècèaètèbèeèlèlèuènèoè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è3è3è è9è6è0è0è3è6è0è,,,,èAèCèAèTè èBèEèLèLèUèNèOè èOèDèVè,11,,,UNCONTACTED,0,,081b601ea3c51cd962cd404ff8cd034b,,,2026-09-21 11:10:00,2026-09-21 11:10:00
887,SIC-N604Y37R-EC31KEY4-D,,èCèlèuèbè è9è1è,LOCAL_CLUB,CAT,Veneto,VR,èJèeèsèoèlèoè,"èVèièaè èCèeèsèaèrèeè èBèaètètèièsètèiè,è ènè.è è8è5è",è3è0è0è1è6è,èaècèaètèbèaèsèsèoèpèièaèvèeè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è0è4è2è1è è4è8è9è9è6è3è è/è è3è5è3è è4è7è9è2è4è8è2è,,,,èAèCèAèTè èBèAèSèSèOè èPèIèAèVèEè èOèDèVè,11,,,UNCONTACTED,0,,34c9930f8b7a977b80deb39fc807d13b,,,2026-09-21 11:10:00,2026-09-21 11:10:00
888,SIC-E9B43TK0-TB7C48B3-4,,èCèlèuèbè è9è3è,LOCAL_CLUB,CAT,Veneto,VR,èCèaèmèpèoèsèaèmèpèièeèrèoè,"èVèièaè èMèaèrècèoènèiè,è è2è0è",è3è5è0è1è0è,èaècèaètècèaèmèpèoèsèaèmèpèièeèrèoè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è4è8è è4è8è1è1è1è4è3è,,,,èAèCèAèTè èCèAèMèPèOèSèAèMèPèIèEèRèOè èOèDèVè,11,,,UNCONTACTED,0,,fed59ed00d36e858c718d6036041908b,,,2026-09-21 11:10:00,2026-09-21 11:10:00
889,SIC-DB41FC45-KSC2659V-3,,èCèlèuèbè è9è4è,LOCAL_CLUB,CAT,Veneto,VR,èNèoèvèeènètèaè èdèiè èPèièaèvèeè,"èVèièaè èGè.è èNèoèvèeènètèaè,è ènè.è è1è9è",è3è0è0è2è0è,èaècèaètèbèaèsèsèoèpèièaèvèeè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è0è4è2è1è è4è8è9è9è6è3è è/è è3è5è3è è4è7è9è2è4è8è2è,,,,èAèCèAèTè èBèAèSèSèOè èPèIèAèVèEè èOèDèVè,11,,,UNCONTACTED,0,,db466ca4926f3be6ccbb0ed7b3f0796d,,,2026-09-21 11:10:00,2026-09-21 11:10:00
890,SIC-Y2T80ASR-3VWS37F7-G,,"èCèlèuèbè è9è6è èPèoènètèeè èNèeèlèlèeè èAèlèpèiè""è",LOCAL_CLUB,CAT,Veneto,VR,èPèoènètèeè ènèeèlèlèeè èAèlèpèiè,,è3è2è0è1è4è,èaècèaètèbèeèlèlèuènèoè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è3è3è è9è6è0è0è3è6è0è,,,,èAèCèAèTè èBèEèLèLèUèNèOè èOèDèVè,11,,,UNCONTACTED,0,,1f902b22b9369681ed3029f55b78e12b,,,2026-09-21 11:10:00,2026-09-21 11:10:00
2579,SIC-HMN1JZCY-4HETVMN3-2,,AL-ANON Gruppo Fraternità,LOCAL_CLUB,AL-ANON,Abruzzo,PE,Montesilvano,C/o Centro Pastorale - Via Pascoli 1,65015,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,ARCAT Abruzzo,11,,,UNCONTACTED,0,,785784cd8fdd91b179f56dc2ddfca5df,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2580,SIC-TB8X7GMD-K0QC90BA-Q,,Alcolisti Anonimi – Gruppo Roseto degli Abruzzi,LOCAL_CLUB,ALCOLISTI_ANONIMI,Abruzzo,TE,Roseto degli Abruzzi,C/o Centro giovanile San Piamarta - Via Manzoni 227,64026,aaitaly@tin.it,DIRECT,3388958339 / 3351949584,,,,ARCAT Abruzzo,11,,,UNCONTACTED,0,,38feca3141c41984bbbd5bf5686e6b92,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2581,SIC-M7NTME32-WVJ61KDY-W,,NA NARCOTICI ANONIMI ITALIA – Gruppo Vivere veri,LOCAL_CLUB,NARCOTICI_ANONIMI,Abruzzo,PE,Pescara,Via C. A. Dalla Chiesa 15,65125,picentroest@na-italia.org,DIRECT,3715937151,,,,ARCAT Abruzzo,11,,,UNCONTACTED,0,,6dcef4553f5e441874e8df859e3f5d7c,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2582,SIC-HSYDQGFT-YH4Z2Z7Z-W,,Alcolisti Anonimi – Gruppo Ultima Spiaggia,LOCAL_CLUB,ALCOLISTI_ANONIMI,Molise,CB,Termoli,C/o Locali Chiesa Santa Maria degli Angeli - Via dei Pioppi,86039,aaitaly@tin.it,DIRECT,3669223002,,,,ARCAT Molise,11,,,UNCONTACTED,0,,c769675c2b1857d435109a722c566bc0,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2583,SIC-RX0T2FDJ-K2N501HW-0,,AL-ANON – Gruppo Stella,LOCAL_CLUB,AL-ANON,Basilicata,PZ,Potenza,"Via Tirreno, 2",85100,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,ARCAT Basilicata,11,,,UNCONTACTED,0,,14d3e7bb928e5e1520491c96091b7532,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2584,SIC-4FBFHA9P-56ARWQMW-G,,Alcolisti Anonimi – Gruppo Fraternità Montesilvano,LOCAL_CLUB,ALCOLISTI_ANONIMI,Abruzzo,PE,Montesilvano,Via G. Pascoli 1,65016,aaitaly@tin.it,DIRECT,3343962746,,,,ARCAT Abruzzo,11,,,UNCONTACTED,0,,0f9ae547a873cbfc14e0ba6f2887d438,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2585,SIC-5GQHBKWX-35C17ZQS-Q,,Alcolisti Anonimi – Gruppo Pescara,LOCAL_CLUB,ALCOLISTI_ANONIMI,Abruzzo,PE,Pescara,C/o Centro di Circoscrizione Pescara Colli - Via Di Sotto 8/12,65100,pescara1@aaitaly.it,DIRECT,3386650515 / 3351949584,,,,ARCAT Abruzzo,11,,,UNCONTACTED,0,,4e6999c02bcc7ec82eebe4ae8eb3b108,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2586,SIC-2335YW4G-MVEW8PKE-8,,AL-ANON – Gruppo Rinascita,LOCAL_CLUB,AL-ANON,Calabria,CS,Castrovillari,C/o Chiesa S. Francesco - Corso Calabria,87010,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,ARCAT Calabria,11,,,UNCONTACTED,0,,1326182a1adb3075a00502b35f13db8b,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2587,SIC-4C1W61BB-5EXSSW52-9,,NA NARCOTICI ANONIMI ITALIA – Gruppo Solo per oggi,LOCAL_CLUB,NARCOTICI_ANONIMI,Calabria,CS,"V.le della Resistenza, 11/D",C/o Parrocchia S. Antonio,87036,cosenza@na-italia.org,DIRECT,0684025043,,,,ARCAT Calabria,11,,,UNCONTACTED,0,,2500dbf25eb59929e189f737100a3f50,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2588,SIC-44QESVPJ-ZJ9HTMXV-D,,AL-ANON – Gruppo Coraggio,LOCAL_CLUB,AL-ANON,Calabria,CZ,Lamezia Terme,C/o Parrocchia S. G. Calabria - Via A. Riello 11,88046,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,ARCAT Calabria,11,,,UNCONTACTED,0,,0f9e87c738a12f1476b7eb85a1e64bfe,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2589,SIC-48J6SECM-A49CB575-J,,AL-ANON – Gruppo Insieme,LOCAL_CLUB,AL-ANON,Campania,CE,Caserta,C/o Comunità Cristiana - Via San Martino 25,81100,usg@al-anon.it,DIRECT,3343961082 / 800087897,,,,ARCAT Campania,11,,,UNCONTACTED,0,,25b86ca416facd165081fc47d813d963,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2590,SIC-2RN37EB6-27S2J1D4-W,,Alcolisti Anonimi – Gruppo Reggio Calabria,LOCAL_CLUB,ALCOLISTI_ANONIMI,Calabria,RC,Reggio Calabria,Via Giudecca 31,89100,aaitaly@tin.it,DIRECT,3496183544 / 0965811348,,,,ARCAT Calabria,11,,,UNCONTACTED,0,,2b7ea5031d89883fb904d79f05628379,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2591,SIC-H0TJ7HZ3-QQNXQCQQ-Y,,AL-ANON – Gruppo Incontro,LOCAL_CLUB,AL-ANON,Campania,NA,Casoria,C/o Parrocchia dello Spirito Santo - Via L. Calabresi,80100,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,ARCAT Campania,11,,,UNCONTACTED,0,,d8ca5fd2c20d358d12476c1431351993,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2592,SIC-KPJANY5T-3RGYWBNH-J,,Alcolisti Anonimi – Gruppo Il linguaggio del cuore,LOCAL_CLUB,ALCOLISTI_ANONIMI,Campania,NA,Napoli,C/o Chiesa San Ciro - Via Carnaro 2,80100,aaitaly@tin.it,DIRECT,3343963669 / 800411406,,,,ARCAT Campania,11,,,UNCONTACTED,0,,388b31bb230eaf6dd85b79e31735a8e3,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2593,SIC-1559E3FG-CCRT2BCW-5,,AICAT – “La speranza”,TERRITORIAL_ACAT,ACAT,Campania,SA,Salerno,"Via Michele Pironti, 14",84100,info@aicat.net,DIRECT,089792800 / 3485709631,,,,ARCAT Campania,11,,,UNCONTACTED,0,,ecd812d2fead688d789a21a6b6f39725,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2594,SIC-BBW6VGVB-K2P6ZZ5K-J,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Bologna Dickens,LOCAL_CLUB,CAT,Emilia-Romagna,BO,Bologna,"C/o Parrocchia San Pio X - Via C. Dickens, 3",40132,bologna.dickens@giocatorianonimi.org,DIRECT,3454790037,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,85d4f19e0d1b043c5b07a1a82de402ae,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2595,SIC-7ZSJ0PCC-40XT3ZQ1-N,,AICAT – “Insieme”,TERRITORIAL_ACAT,ACAT,Campania,AV,Avellino,c/o Centro sociale Samantha della Porta - Via Morelli e Silvato,83100,segreteria@aicat.net,DIRECT,089792800 / 32888080202,,,,ARCAT Campania,11,,,UNCONTACTED,0,,a7fd47d5c1d84c0d6a3f718d83cb3f45,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2596,SIC-CKNN4ZGS-3P52E83D-7,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Bologna “S. Mamolo”,LOCAL_CLUB,CAT,Emilia-Romagna,BO,Bologna,"C/o Parrocchia della SS. Annunziata - Via S. Mamolo, 2",40136,bologna@giocatorianonimi.org,DIRECT,3403381317,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,9e8b5534b5827adbbbb5ffc38d2eb43d,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2597,SIC-04GPS8RX-Z3BG4D0B-T,,NA NARCOTICI ANONIMI ITALIA – Gruppo ABC,LOCAL_CLUB,NARCOTICI_ANONIMI,Emilia-Romagna,PR,Parma,"P.zza San Benedetto (Centro storico) - Via Saffi, 1",43121,parma@na-italia.org,DIRECT,0684025043,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,66cc0a2abe6a04879fe3e7cbddabc983,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2598,SIC-0N4ZS2EA-8JMJB8W6-Z,,Ser.T. – SERVIZIO TOSSICODIPENDENZE – AUSL PARMAGruppo per persone con problemi di dipendenza da gioco d’azzardo,LOCAL_CLUB,CAT,Emilia-Romagna,PR,Parma,Via Mercati 15/b,43125,spaziogiovani@ausl.pr.it,DIRECT,0521393136,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,f7ec4007ee8d63c003d9b1ff2b75395f,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2599,SIC-0JBM7119-07R79BHR-N,,Ser.T. – SERVIZIO TOSSICODIPENDENZE – FidenzaGruppo “L’altra ala”,LOCAL_CLUB,CAT,Emilia-Romagna,PR,Fidenza,"Via Berenini, 153",43036,arcat.emiliaromagna@gmail.com,COORDINATION_INHERITED,0524515592 / 0524515652,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,65376b04e16a9d1dd9298ea3f11db55a,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2600,SIC-SQ27KMME-NM7MX2AJ-4,,ASSOCIAZIONE CASAPERTA – Gruppi per persone con problemi di dipendenze patologiche,LOCAL_CLUB,CAT,Emilia-Romagna,PR,Parma,"Via Testi, 4/A",43122,volontaricasaperta@gruppoceis.org,DIRECT,0521786235,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,a06ff5954c1945c0bb355304981d872e,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2601,SIC-6R5XTQ6P-WES9DT50-7,,COMUNITÀ TERAPEUTICA CASA DI LODESANA – Gruppo per ragazzi con problemi di tossicodipendenza,LOCAL_CLUB,CAT,Emilia-Romagna,PR,Fidenza,"Via Capriolo, 75",43036,arcat.emiliaromagna@gmail.com,COORDINATION_INHERITED,052483402,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,497f4bb785ddc0bb3d4b64b24988b7c8,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2602,SIC-KM8PNRRQ-YQVRXH3M-K,,COMUNITÀ TERAPEUTICA BETANIA – Gruppo per persone con problemi di tossicodipendenza,LOCAL_CLUB,CAT,Emilia-Romagna,PR,Parma - Fraz. Marore,"Via del Lazzaretto, 26",43123,betania.associazione@gmail.com,DIRECT,0521481771,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,45c44f235fb5e6ceadc089c0e07f1b87,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2603,SIC-Q1DPAEY8-5TYK8PXA-6,,ACAT – ASSOCIAZIONE CLUB DEGLI ALCOLISTI IN TRATTAMENTOGruppi per famiglie con problemi alcolcorrelati,TERRITORIAL_ACAT,ACAT,Emilia-Romagna,PR,Parma,"Via Ognibene, 2",43124,metis62/@libero.it,DIRECT,3333789296 / 3402721024,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,4917ebd36766859830933c48c8612eee,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2604,SIC-4TE68CW8-GPVZ0KTR-2,,COMUNITÀ TERAPEUTICA CASA DI LODESANA – Gruppo per familiari di ragazzi con problemi di tossicodipendenza,LOCAL_CLUB,CAT,Emilia-Romagna,PR,Fidenza,"Via Capriolo, 75",43036,arcat.emiliaromagna@gmail.com,COORDINATION_INHERITED,052483402,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,0d0b4278dd331a6ba8c28c8a74a4e0f9,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2605,SIC-DSQF54VV-SDVATFX8-B,,A.C.A.T. – Associazione Club Alcolisti in Trattamento,LOCAL_CLUB,CAT,Emilia-Romagna,MO,Modena,"Via Toniolo, 125",41122,acat.modena@hotmail.it,DIRECT,3886066996,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,e6329832763ae2b1c72f3e4301f34773,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2606,SIC-FEVXN1HK-H0JDDDZ4-C,,AL-ANON – Gruppo Bologna Centro,LOCAL_CLUB,AL-ANON,Emilia-Romagna,BO,Bologna,Via Polese 25,40122,usg@al-anon.it,DIRECT,3358202229 / 800411406,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,074e6a21735ae131f3b07f112638afcd,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2607,SIC-JJ79G4X5-TMDGFJKV-2,,AL-ANON – Gruppo Serena,LOCAL_CLUB,AL-ANON,Emilia-Romagna,PC,Piacenza,C/o Congregazione delle Figlie di Gesù Buon Pastore - Via S. Marco 32,29100,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,fa6d783a676f552bf951330fbcd395a2,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2608,SIC-R8Z1A8RK-S8F4V217-8,,AL-ANON – Gruppo Aurora,LOCAL_CLUB,AL-ANON,Emilia-Romagna,FE,Ferrara,C/o Centro Servizi alla Persona - Via Ripagrande 7/A,44100,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,a941ffea16c755bda67e842d3ade4d8f,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2609,SIC-0EHQSMM3-TZEWXDQB-K,,AL-ANON – Gruppo Armonia,LOCAL_CLUB,AL-ANON,Emilia-Romagna,MO,Castelfranco Emilia,C/o Ca' Ranuzza - Via Nenni 9,41013,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,dbb97f43183aaa43c36fc5d0a5e43e59,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2610,SIC-YA7MJKX0-WJJ0T4ZX-4,,Alcolisti Anonimi – gruppo Bologna Centro,LOCAL_CLUB,ALCOLISTI_ANONIMI,Emilia-Romagna,BO,Bologna,"Via Polese, 25",40123,aaitaly@tin.it,DIRECT,3358202228 / 800411406,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,09332a0b694dde408f36fdafcf20d617,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2611,SIC-CPCACRTE-V2TRZRTZ-G,,Alcolisti Anonimi – Gruppo Aurora,LOCAL_CLUB,ALCOLISTI_ANONIMI,Emilia-Romagna,FE,Ferrara,Via Ripagrande 7/a,44121,aaitaly@tin.it,DIRECT,3343963257 / 800411406,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,c28a6c6df3dffe01637cd258c34114e8,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2612,SIC-HEQ4N3S6-P2A94DW0-Z,,Alcolisti Anonimi – gruppo Sassi,LOCAL_CLUB,ALCOLISTI_ANONIMI,Emilia-Romagna,FC,Forlì,C/o Chiesa di San Paolo Apostolo - Via F. Antonio Pistocchi 19,47122,aaitaly@tin.it,DIRECT,3347469746 / 800411406,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,f3307cbc8223c074273142fce17fe954,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2613,SIC-RV4X4N88-MFQZQ4Q5-X,,Alcolisti Anonimi – Gruppo Forlimpopoli,LOCAL_CLUB,ALCOLISTI_ANONIMI,Emilia-Romagna,FC,Forlimpopoli,Via Sendi 34,47034,aaitaly@tin.it,DIRECT,3347469746 / 800411406,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,13a5e24b31513361b92c206732b38299,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2614,SIC-8QHAAH6H-2KPV8H7N-K,,Alcolisti Anonimi – gruppo Armonia,LOCAL_CLUB,ALCOLISTI_ANONIMI,Emilia-Romagna,MO,Castelfranco Emilia,C/o Parco Ca' Ranuzza - Via Nenni 2,41013,aaitaly@tin.it,DIRECT,3334208029 / 800411406,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,c70a4eeafc1942b6156c2266c758c021,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2615,SIC-A3SKGZS1-V1NWZ07Q-V,,Alcolisti Anonimi – gruppo Fidenza,LOCAL_CLUB,ALCOLISTI_ANONIMI,Emilia-Romagna,PR,Fidenza,C/o Convento Cappuccini - Via S. Francesco d'Assisi 7,43036,aaitaly@tin.it,DIRECT,3388958181 / 800411406,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,46ded9b1a7fca66e42675e9daa2c3a1c,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2616,SIC-EEKJFTN1-FTYM529X-2,,Alcolisti Anonimi – gruppo Avventura,LOCAL_CLUB,ALCOLISTI_ANONIMI,Emilia-Romagna,RE,Reggio Emilia,C/o Parrocchia Regina Pacis - Via Gorizia 19,42122,reggioemilia@alcolistianonimi-emiliaromagna.it,DIRECT,3347469749 / 800411406,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,074ee0163f7dd76ff1d081b0b1ebac7e,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2617,SIC-R68VP2JN-3G28BTXR-A,,Alcolisti Anonimi – gruppo Riccione,LOCAL_CLUB,ALCOLISTI_ANONIMI,Emilia-Romagna,FC,Riccione,Via Bergamo 2,47038,aaitaly@tin.it,DIRECT,3403355135 / 800411406,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,a0e3fd2b32283d542cf5174bcacf9595,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2618,SIC-0Q0GMKBW-M3472JFV-C,,AL-ANON – Gruppo Monfalcone,LOCAL_CLUB,AL-ANON,Friuli-Venezia Giulia,TS,Monfalcone,C/o ex Casa del Mutilato - Via Rossini 40,34074,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,ARCAT Friuli-Venezia Giulia,11,,,UNCONTACTED,0,,e2ed3f04cf4a340c23042442f0d5b167,,,2026-09-21 11:39:47,2026-09-21 11:39:47
